Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.AstOptNode,2,Class,mixin,AstOptNode,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.R4Feature,2,Class,mixin,R4Feature,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.R4Feature.mixinbase,3,Field,mixin,R4Feature,mixinbase,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode._source,3,Field,mixin,AstNode,_source,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.argTokenName(int argNumber),4,Method,mixin,AstNode,argTokenName(int argNumber),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.setArgTokenName(int argNumber; String value),4,Method,mixin,AstNode,setArgTokenName(int argNumber; String value),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.IntLit,2,Class,mixin,IntLit,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.Literal,2,Class,mixin,Literal,,SYNTAX,FALSE,FALSE,,FALSE,FALSE,
mixin.IntLit.ARG_LENGTH,3,Field,mixin,IntLit,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IntLit.ARG_LENGTH is a child of mixin.IntLit THEN it also is fprivate of SYNTAX   
mixin.IntLit.TOK_LENGTH,3,Field,mixin,IntLit,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IntLit.TOK_LENGTH is a child of mixin.IntLit THEN it also is fprivate of SYNTAX   
mixin.IntLit.getINTEGER_LITERAL(),4,Method,mixin,IntLit,getINTEGER_LITERAL(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IntLit.getINTEGER_LITERAL() is a child of mixin.IntLit THEN it also is fprivate of SYNTAX   
mixin.IntLit.printorder(),4,Method,mixin,IntLit,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IntLit.printorder() is a child of mixin.IntLit THEN it also is fprivate of SYNTAX   
mixin.IntLit.setParms(AstToken tok0),4,Method,mixin,IntLit,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IntLit.setParms(AstToken tok0) calls fprivate mixin.IntLit.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.kernelConstants,2,Class,mixin,kernelConstants,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.ParseTreeStack,3,Field,mixin,kernelConstants,ParseTreeStack,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.PushParseTreeStack(String filename),4,Method,mixin,kernelConstants,PushParseTreeStack(String filename),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.currentFileName,3,Field,mixin,kernelConstants,currentFileName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.PopParseTreeStack(),4,Method,mixin,kernelConstants,PopParseTreeStack(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.globals(),4,Method,mixin,kernelConstants,globals(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.classFound(String className),4,Method,mixin,kernelConstants,classFound(String className),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.debugAST,3,Field,mixin,kernelConstants,debugAST,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.copyLists,3,Field,mixin,kernelConstants,copyLists,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.LangName,3,Field,mixin,kernelConstants,LangName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.PackageName,3,Field,mixin,kernelConstants,PackageName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.jakExtension,3,Field,mixin,kernelConstants,jakExtension,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.currentAbsPath,3,Field,mixin,kernelConstants,currentAbsPath,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.currentFileExt,3,Field,mixin,kernelConstants,currentFileExt,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.mainProps,3,Field,mixin,kernelConstants,mainProps,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstProperties,2,Class,mixin,AstProperties,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.outputFileExtension,3,Field,mixin,kernelConstants,outputFileExtension,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.kernelConstants.localId_ht,3,Field,mixin,kernelConstants,localId_ht,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.CommandLineArg,2,Class,mixin,CommandLineArg,,KERNEL,FALSE,FALSE,,FALSE,FALSE,
mixin.CommandLineArg.name,3,Field,mixin,CommandLineArg,name,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.CommandLineArg.layerID,3,Field,mixin,CommandLineArg,layerID,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.CommandLineArg.optional,3,Field,mixin,CommandLineArg,optional,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.DefLabel,2,Class,mixin,DefLabel,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.SwitchLabel,2,Class,mixin,SwitchLabel,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.DefLabel.ARG_LENGTH,3,Field,mixin,DefLabel,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DefLabel.ARG_LENGTH is a child of mixin.DefLabel THEN it also is fprivate of SYNTAX   
mixin.DefLabel.TOK_LENGTH,3,Field,mixin,DefLabel,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DefLabel.TOK_LENGTH is a child of mixin.DefLabel THEN it also is fprivate of SYNTAX   
mixin.DefLabel.printorder(),4,Method,mixin,DefLabel,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DefLabel.printorder() is a child of mixin.DefLabel THEN it also is fprivate of SYNTAX   
mixin.DefLabel.setParms(AstToken tok0; AstToken tok1),4,Method,mixin,DefLabel,setParms(AstToken tok0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DefLabel.setParms(AstToken tok0; AstToken tok1) calls fprivate mixin.DefLabel.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AST_Stmt.MakeAST(String in),4,Method,mixin,AST_Stmt,MakeAST(String in),STRINGAST,TRUE,TRUE,,TRUE,FALSE,mixin.AST_Stmt.MakeAST(String in) calls fprivate mixin.ParseException THEN it also belongs to KERNEL   
mixin.R4Feature.StringAST,3,Field,mixin,R4Feature,StringAST,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser,2,Class,mixin,Parser,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.ParseException,2,Class,mixin,ParseException,,KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Parser.getInstance(Reader reader),4,Method,mixin,Parser,getInstance(Reader reader),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.parse(String rule),4,Method,mixin,Parser,parse(String rule),KERNEL,FALSE,TRUE,,TRUE,FALSE,mixin.Parser.parse(String rule) calls fprivate mixin.ParseException THEN it also belongs to KERNEL   
mixin.AstNode.fatalError(String msg),4,Method,mixin,AstNode,fatalError(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Mult,2,Class,mixin,Mult,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.MultExprChoices,2,Class,mixin,MultExprChoices,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.Mult.ARG_LENGTH,3,Field,mixin,Mult,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Mult.ARG_LENGTH is a child of mixin.Mult THEN it also is fprivate of SYNTAX   
mixin.Mult.TOK_LENGTH,3,Field,mixin,Mult,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Mult.TOK_LENGTH is a child of mixin.Mult THEN it also is fprivate of SYNTAX   
mixin.Mult.printorder(),4,Method,mixin,Mult,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Mult.printorder() is a child of mixin.Mult THEN it also is fprivate of SYNTAX   
mixin.Mult.setParms(AstToken tok0),4,Method,mixin,Mult,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Mult.setParms(AstToken tok0) calls fprivate mixin.Mult.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.FatalError,2,Class,mixin,FatalError,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.FatalError.FatalError(),5,Constructor,mixin,FatalError,FatalError(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.R4Feature.kernel,3,Field,mixin,R4Feature,kernel,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.FatalError.FatalError(String s),5,Constructor,mixin,FatalError,FatalError(String s),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.TildeLA,2,Class,mixin,TildeLA,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CastLookaheadChoices,2,Class,mixin,CastLookaheadChoices,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.TildeLA.ARG_LENGTH,3,Field,mixin,TildeLA,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TildeLA.ARG_LENGTH is a child of mixin.TildeLA THEN it also is fprivate of SYNTAX   
mixin.TildeLA.TOK_LENGTH,3,Field,mixin,TildeLA,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TildeLA.TOK_LENGTH is a child of mixin.TildeLA THEN it also is fprivate of SYNTAX   
mixin.TildeLA.printorder(),4,Method,mixin,TildeLA,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TildeLA.printorder() is a child of mixin.TildeLA THEN it also is fprivate of SYNTAX   
mixin.TildeLA.setParms(AstToken tok0),4,Method,mixin,TildeLA,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TildeLA.setParms(AstToken tok0) calls fprivate mixin.TildeLA.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.Eq,2,Class,mixin,Eq,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.EqExprChoices,2,Class,mixin,EqExprChoices,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.Eq.ARG_LENGTH,3,Field,mixin,Eq,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Eq.ARG_LENGTH is a child of mixin.Eq THEN it also is fprivate of SYNTAX   
mixin.Eq.TOK_LENGTH,3,Field,mixin,Eq,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Eq.TOK_LENGTH is a child of mixin.Eq THEN it also is fprivate of SYNTAX   
mixin.Eq.printorder(),4,Method,mixin,Eq,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Eq.printorder() is a child of mixin.Eq THEN it also is fprivate of SYNTAX   
mixin.Eq.setParms(AstToken tok0),4,Method,mixin,Eq,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Eq.setParms(AstToken tok0) calls fprivate mixin.Eq.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ThrowStm,2,Class,mixin,ThrowStm,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ThrowStatement,2,Class,mixin,ThrowStatement,,SYNTAX,TRUE,TRUE,,FALSE,FALSE,mixin.ThrowStatement calls fprivate mixin.Statement THEN it also belongs to SYNTAX   
mixin.ThrowStm.ARG_LENGTH,3,Field,mixin,ThrowStm,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ThrowStm.ARG_LENGTH is a child of mixin.ThrowStm THEN it also is fprivate of SYNTAX   
mixin.ThrowStm.TOK_LENGTH,3,Field,mixin,ThrowStm,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ThrowStm.TOK_LENGTH is a child of mixin.ThrowStm THEN it also is fprivate of SYNTAX   
mixin.ThrowStm.getExpression(),4,Method,mixin,ThrowStm,getExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ThrowStm.getExpression() calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.ThrowStm.printorder(),4,Method,mixin,ThrowStm,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ThrowStm.printorder() is a child of mixin.ThrowStm THEN it also is fprivate of SYNTAX   
mixin.ThrowStm.setParms(AstToken tok0; Expression arg0; AstToken tok1),4,Method,mixin,ThrowStm,setParms(AstToken tok0; Expression arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ThrowStm.setParms(AstToken tok0; Expression arg0; AstToken tok1) calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.DimsElem,2,Class,mixin,DimsElem,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.DimsElem.getDim(),4,Method,mixin,DimsElem,getDim(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DimsElem.getDim() is a child of mixin.DimsElem THEN it also is fprivate of SYNTAX   
mixin.Dim,2,Class,mixin,Dim,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.DimsElem.setParms(Dim arg0),4,Method,mixin,DimsElem,setParms(Dim arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DimsElem.setParms(Dim arg0) is a child of mixin.DimsElem THEN it also is fprivate of SYNTAX   
mixin.StatementExpression,2,Class,mixin,StatementExpression,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.TypeDeclaration,2,Class,mixin,TypeDeclaration,,SYNTAX,FALSE,FALSE,,FALSE,FALSE,
mixin.TypeDeclaration.prepareReplace(JTSParseTree t),4,Method,mixin,TypeDeclaration,prepareReplace(JTSParseTree t),MIXINBASE,TRUE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree,2,Class,mixin,JTSParseTree,,COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.override(String msg; Object o),4,Method,mixin,AstNode,override(String msg; Object o),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.isExtension(),4,Method,mixin,TypeDeclaration,isExtension(),MIXINBASE,TRUE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.extensionOf(String name),4,Method,mixin,TypeDeclaration,extensionOf(String name),MIXINBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.getAndMangleName(),4,Method,mixin,TypeDeclaration,getAndMangleName(),MIXINBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.getName(),4,Method,mixin,TypeDeclaration,getName(),JAVA,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.addModifiers(AST_Modifiers m),4,Method,mixin,TypeDeclaration,addModifiers(AST_Modifiers m),MIXINBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.setAbstractModifier(),4,Method,mixin,TypeDeclaration,setAbstractModifier(),MIXINBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.TypeDeclaration.getModifier(),4,Method,mixin,TypeDeclaration,getModifier(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_ArrayInitC,2,Class,mixin,AST_ArrayInitC,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.JakartaSST,2,Class,mixin,JakartaSST,,SYNTAX,FALSE,TRUE,,FALSE,FALSE,mixin.JakartaSST calls fprivate mixin.ConditionalExpression THEN it also belongs to SYNTAX   
mixin.AST_ArrayInitC.ARG_LENGTH,3,Field,mixin,AST_ArrayInitC,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.ARG_LENGTH is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInitC.TOK_LENGTH,3,Field,mixin,AST_ArrayInitC,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.TOK_LENGTH is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInitC.getAI_BEGIN(),4,Method,mixin,AST_ArrayInitC,getAI_BEGIN(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.getAI_BEGIN() is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInitC.getAI_END(),4,Method,mixin,AST_ArrayInitC,getAI_END(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.getAI_END() is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInitC.getAST_ArrayInit(),4,Method,mixin,AST_ArrayInitC,getAST_ArrayInit(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.getAST_ArrayInit() is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInit,2,Class,mixin,AST_ArrayInit,,SYNTAX,FALSE,FALSE,,FALSE,FALSE,
mixin.AST_ArrayInitC.printorder(),4,Method,mixin,AST_ArrayInitC,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.printorder() is a child of mixin.AST_ArrayInitC THEN it also is fprivate of SYNTAX   
mixin.AST_ArrayInitC.setParms(AstToken tok0; AST_ArrayInit arg0; AstToken tok1),4,Method,mixin,AST_ArrayInitC,setParms(AstToken tok0; AST_ArrayInit arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ArrayInitC.setParms(AstToken tok0; AST_ArrayInit arg0; AstToken tok1) calls fprivate mixin.AST_ArrayInitC.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.GeOp,2,Class,mixin,GeOp,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.RelExprChoices,2,Class,mixin,RelExprChoices,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.GeOp.ARG_LENGTH,3,Field,mixin,GeOp,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.GeOp.ARG_LENGTH is a child of mixin.GeOp THEN it also is fprivate of SYNTAX   
mixin.GeOp.TOK_LENGTH,3,Field,mixin,GeOp,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.GeOp.TOK_LENGTH is a child of mixin.GeOp THEN it also is fprivate of SYNTAX   
mixin.GeOp.printorder(),4,Method,mixin,GeOp,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.GeOp.printorder() is a child of mixin.GeOp THEN it also is fprivate of SYNTAX   
mixin.GeOp.setParms(AstToken tok0),4,Method,mixin,GeOp,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.GeOp.setParms(AstToken tok0) calls fprivate mixin.GeOp.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.InterfaceMemberDeclarationsElem,2,Class,mixin,InterfaceMemberDeclarationsElem,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.InterfaceMemberDeclarationsElem.getInterfaceMemberDeclaration(),4,Method,mixin,InterfaceMemberDeclarationsElem,getInterfaceMemberDeclaration(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.InterfaceMemberDeclarationsElem.getInterfaceMemberDeclaration() is a child of mixin.InterfaceMemberDeclarationsElem THEN it also is fprivate of SYNTAX   
mixin.InterfaceMemberDeclaration,2,Class,mixin,InterfaceMemberDeclaration,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.InterfaceMemberDeclarationsElem.setParms(InterfaceMemberDeclaration arg0),4,Method,mixin,InterfaceMemberDeclarationsElem,setParms(InterfaceMemberDeclaration arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.InterfaceMemberDeclarationsElem.setParms(InterfaceMemberDeclaration arg0) is a child of mixin.InterfaceMemberDeclarationsElem THEN it also is fprivate of SYNTAX   
mixin.PositionalArg,2,Class,mixin,PositionalArg,,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.PositionalArg.binding,3,Field,mixin,PositionalArg,binding,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.PositionalArg.PositionalArg(String _name; int _layer),5,Constructor,mixin,PositionalArg,PositionalArg(String _name; int _layer),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.StmExprList,2,Class,mixin,StmExprList,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ForUpdate,2,Class,mixin,ForUpdate,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.StmExprList.ARG_LENGTH,3,Field,mixin,StmExprList,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.StmExprList.ARG_LENGTH is a child of mixin.StmExprList THEN it also is fprivate of SYNTAX   
mixin.StmExprList.TOK_LENGTH,3,Field,mixin,StmExprList,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.StmExprList.TOK_LENGTH is a child of mixin.StmExprList THEN it also is fprivate of SYNTAX   
mixin.StmExprList.getStatementExpressionList(),4,Method,mixin,StmExprList,getStatementExpressionList(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.StmExprList.getStatementExpressionList() is a child of mixin.StmExprList THEN it also is fprivate of SYNTAX   
mixin.StatementExpressionList,2,Class,mixin,StatementExpressionList,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StmExprList.printorder(),4,Method,mixin,StmExprList,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.StmExprList.printorder() is a child of mixin.StmExprList THEN it also is fprivate of SYNTAX   
mixin.StmExprList.setParms(StatementExpressionList arg0),4,Method,mixin,StmExprList,setParms(StatementExpressionList arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.StmExprList.setParms(StatementExpressionList arg0) calls fprivate mixin.StmExprList.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AST_ImportsC,2,Class,mixin,AST_ImportsC,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_ImportsC.ARG_LENGTH,3,Field,mixin,AST_ImportsC,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.ARG_LENGTH is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsC.TOK_LENGTH,3,Field,mixin,AST_ImportsC,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.TOK_LENGTH is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsC.getAST_Imports(),4,Method,mixin,AST_ImportsC,getAST_Imports(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.getAST_Imports() is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_Imports,2,Class,mixin,AST_Imports,,SYNTAX,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_ImportsC.getIMP_BEGIN(),4,Method,mixin,AST_ImportsC,getIMP_BEGIN(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.getIMP_BEGIN() is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsC.getIMP_END(),4,Method,mixin,AST_ImportsC,getIMP_END(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.getIMP_END() is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsC.printorder(),4,Method,mixin,AST_ImportsC,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.printorder() is a child of mixin.AST_ImportsC THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsC.setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),4,Method,mixin,AST_ImportsC,setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsC.setParms(AstToken tok0; AstOptNode arg0; AstToken tok1) calls fprivate mixin.AST_ImportsC.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ExclusiveOrExpression,2,Class,mixin,ExclusiveOrExpression,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.InclusiveOrExpression,2,Class,mixin,InclusiveOrExpression,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.SyncStmt,2,Class,mixin,SyncStmt,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.SynchronizedStatement,2,Class,mixin,SynchronizedStatement,,SYNTAX,TRUE,TRUE,,FALSE,FALSE,mixin.SynchronizedStatement calls fprivate mixin.Statement THEN it also belongs to SYNTAX   
mixin.SyncStmt.ARG_LENGTH,3,Field,mixin,SyncStmt,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.ARG_LENGTH is a child of mixin.SyncStmt THEN it also is fprivate of SYNTAX   
mixin.SyncStmt.TOK_LENGTH,3,Field,mixin,SyncStmt,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.TOK_LENGTH is a child of mixin.SyncStmt THEN it also is fprivate of SYNTAX   
mixin.SyncStmt.getBlock(),4,Method,mixin,SyncStmt,getBlock(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.getBlock() calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.SyncStmt.getExpression(),4,Method,mixin,SyncStmt,getExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.getExpression() calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.SyncStmt.printorder(),4,Method,mixin,SyncStmt,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.printorder() is a child of mixin.SyncStmt THEN it also is fprivate of SYNTAX   
mixin.SyncStmt.setParms(AstToken tok0; AstToken tok1; Expression arg0; AstToken tok2; Block arg1),4,Method,mixin,SyncStmt,setParms(AstToken tok0; AstToken tok1; Expression arg0; AstToken tok2; Block arg1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SyncStmt.setParms(AstToken tok0; AstToken tok1; Expression arg0; AstToken tok2; Block arg1) calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.AspectStm,2,Class,mixin,AspectStm,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.PackageDeclaration,2,Class,mixin,PackageDeclaration,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.AspectStm.ARG_LENGTH,3,Field,mixin,AspectStm,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AspectStm.ARG_LENGTH is a child of mixin.AspectStm THEN it also is fprivate of SYNTAX   
mixin.AspectStm.TOK_LENGTH,3,Field,mixin,AspectStm,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AspectStm.TOK_LENGTH is a child of mixin.AspectStm THEN it also is fprivate of SYNTAX   
