Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier
mixin.ModPrivate.ARG_LENGTH,3,Field,mixin,ModPrivate,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModPrivate.TOK_LENGTH,3,Field,mixin,ModPrivate,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModPrivate.getPRIVATE(),4,Method,mixin,ModPrivate,getPRIVATE(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModPrivate.printorder(),4,Method,mixin,ModPrivate,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.ARG_LENGTH,3,Field,mixin,AST_ParListC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.TOK_LENGTH,3,Field,mixin,AST_ParListC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.getAST_ParList(),4,Method,mixin,AST_ParListC,getAST_ParList(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.getPLST_BEGIN(),4,Method,mixin,AST_ParListC,getPLST_BEGIN(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.getPLST_END(),4,Method,mixin,AST_ParListC,getPLST_END(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AST_ParListC.printorder(),4,Method,mixin,AST_ParListC,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.ARG_LENGTH,3,Field,mixin,OtherDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.TOK_LENGTH,3,Field,mixin,OtherDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.getBlock(),4,Method,mixin,OtherDecl,getBlock(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.getOTHERWISE(),4,Method,mixin,OtherDecl,getOTHERWISE(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.getQName(),4,Method,mixin,OtherDecl,getQName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.OtherDecl.printorder(),4,Method,mixin,OtherDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.ARG_LENGTH,3,Field,mixin,BasePre,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.TOK_LENGTH,3,Field,mixin,BasePre,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.getAST_TypeNameList(),4,Method,mixin,BasePre,getAST_TypeNameList(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.getQName(),4,Method,mixin,BasePre,getQName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.printorder(),4,Method,mixin,BasePre,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BasePre.checkForErrors(int stage; String file),4,Method,mixin,BasePre,checkForErrors(int stage; String file),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ByteTyp.ARG_LENGTH,3,Field,mixin,ByteTyp,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ByteTyp.TOK_LENGTH,3,Field,mixin,ByteTyp,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ByteTyp.printorder(),4,Method,mixin,ByteTyp,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TildeUE.ARG_LENGTH,3,Field,mixin,TildeUE,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TildeUE.TOK_LENGTH,3,Field,mixin,TildeUE,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TildeUE.getUnaryExpression(),4,Method,mixin,TildeUE,getUnaryExpression(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TildeUE.printorder(),4,Method,mixin,TildeUE,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.debugStream,3,Field,mixin,BaliParserTokenManager,debugStream,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.setDebugStream(java.io.PrintStream ds),4,Method,mixin,BaliParserTokenManager,setDebugStream(java.io.PrintStream ds),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.jjStopStringLiteralDfa_0(int pos; long active0; long active1; long active2; long active3),4,Method,mixin,BaliParserTokenManager,jjStopStringLiteralDfa_0(int pos; long active0; long active1; long active2; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjmatchedKind,3,Field,mixin,BaliParserTokenManager,jjmatchedKind,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjmatchedPos,3,Field,mixin,BaliParserTokenManager,jjmatchedPos,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjStartNfa_0(int pos; long active0; long active1; long active2; long active3),4,Method,mixin,BaliParserTokenManager,jjStartNfa_0(int pos; long active0; long active1; long active2; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveNfa_0(int startState; int curPos),4,Method,mixin,BaliParserTokenManager,jjMoveNfa_0(int startState; int curPos),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjStopAtPos(int pos; int kind),4,Method,mixin,BaliParserTokenManager,jjStopAtPos(int pos; int kind),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa0_0(),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa0_0(),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.curChar,3,Field,mixin,BaliParserTokenManager,curChar,,FALSE,FALSE,,TRUE,FALSE,,,protected
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa1_0(long active0; long active1; long active2; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa1_0(long active0; long active1; long active2; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjStartNfaWithStates_0(int pos; int kind; int state),4,Method,mixin,BaliParserTokenManager,jjStartNfaWithStates_0(int pos; int kind; int state),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.input_stream,3,Field,mixin,BaliParserTokenManager,input_stream,,FALSE,FALSE,,TRUE,FALSE,,,protected
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa2_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa2_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa3_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa3_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa4_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa4_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa5_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa5_0(long old0; long active0; long old1; long active1; long old2; long active2; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa6_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa6_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa7_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa7_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa8_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa8_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa9_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa9_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa10_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa10_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa11_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa11_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa12_0(long old0; long active0; long old1; long active1; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa12_0(long old0; long active0; long old1; long active1; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa13_0(long old0; long active0; long old3; long active3),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa13_0(long old0; long active0; long old3; long active3),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa14_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa14_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa15_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa15_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa16_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa16_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa17_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa17_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa18_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa18_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa19_0(long old0; long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa19_0(long old0; long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjbitVec0,3,Field,mixin,BaliParserTokenManager,jjbitVec0,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec2,3,Field,mixin,BaliParserTokenManager,jjbitVec2,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec3,3,Field,mixin,BaliParserTokenManager,jjbitVec3,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec4,3,Field,mixin,BaliParserTokenManager,jjbitVec4,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec5,3,Field,mixin,BaliParserTokenManager,jjbitVec5,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec6,3,Field,mixin,BaliParserTokenManager,jjbitVec6,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec7,3,Field,mixin,BaliParserTokenManager,jjbitVec7,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjbitVec8,3,Field,mixin,BaliParserTokenManager,jjbitVec8,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjnewStateCnt,3,Field,mixin,BaliParserTokenManager,jjnewStateCnt,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjstateSet,3,Field,mixin,BaliParserTokenManager,jjstateSet,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjround,3,Field,mixin,BaliParserTokenManager,jjround,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.ReInitRounds(),4,Method,mixin,BaliParserTokenManager,ReInitRounds(),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjCheckNAddStates(int start; int end),4,Method,mixin,BaliParserTokenManager,jjCheckNAddStates(int start; int end),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjCheckNAdd(int state),4,Method,mixin,BaliParserTokenManager,jjCheckNAdd(int state),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjAddStates(int start; int end),4,Method,mixin,BaliParserTokenManager,jjAddStates(int start; int end),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjCheckNAddTwoStates(int state1; int state2),4,Method,mixin,BaliParserTokenManager,jjCheckNAddTwoStates(int state1; int state2),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjCanMove_1(int hiByte; int i1; int i2; long l1; long l2),4,Method,mixin,BaliParserTokenManager,jjCanMove_1(int hiByte; int i1; int i2; long l1; long l2),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjCanMove_0(int hiByte; int i1; int i2; long l1; long l2),4,Method,mixin,BaliParserTokenManager,jjCanMove_0(int hiByte; int i1; int i2; long l1; long l2),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa0_3(),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa0_3(),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa1_3(long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa1_3(long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa0_1(),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa0_1(),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveNfa_1(int startState; int curPos),4,Method,mixin,BaliParserTokenManager,jjMoveNfa_1(int startState; int curPos),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa0_2(),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa0_2(),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjMoveStringLiteralDfa1_2(long active0),4,Method,mixin,BaliParserTokenManager,jjMoveStringLiteralDfa1_2(long active0),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjnextStates,3,Field,mixin,BaliParserTokenManager,jjnextStates,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjstrLiteralImages,3,Field,mixin,BaliParserTokenManager,jjstrLiteralImages,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.jjFillToken(),4,Method,mixin,BaliParserTokenManager,jjFillToken(),,FALSE,FALSE,,TRUE,FALSE,,,protected
mixin.BaliParserTokenManager.curLexState,3,Field,mixin,BaliParserTokenManager,curLexState,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.defaultLexState,3,Field,mixin,BaliParserTokenManager,defaultLexState,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.image,3,Field,mixin,BaliParserTokenManager,image,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjimage,3,Field,mixin,BaliParserTokenManager,jjimage,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjimageLen,3,Field,mixin,BaliParserTokenManager,jjimageLen,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjtoToken,3,Field,mixin,BaliParserTokenManager,jjtoToken,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjnewLexState,3,Field,mixin,BaliParserTokenManager,jjnewLexState,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.jjtoSkip,3,Field,mixin,BaliParserTokenManager,jjtoSkip,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.jjtoSpecial,3,Field,mixin,BaliParserTokenManager,jjtoSpecial,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.SkipLexicalActions(Token matchedToken),4,Method,mixin,BaliParserTokenManager,SkipLexicalActions(Token matchedToken),,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.MoreLexicalActions(),4,Method,mixin,BaliParserTokenManager,MoreLexicalActions(),,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.BaliParserTokenManager.lengthOfMatch,3,Field,mixin,BaliParserTokenManager,lengthOfMatch,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.jjrounds,3,Field,mixin,BaliParserTokenManager,jjrounds,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.BaliParserTokenManager.BaliParserTokenManager(JavaCharStream stream),5,Constructor,mixin,BaliParserTokenManager,BaliParserTokenManager(JavaCharStream stream),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.BaliParserTokenManager(JavaCharStream stream; int lexState),5,Constructor,mixin,BaliParserTokenManager,BaliParserTokenManager(JavaCharStream stream; int lexState),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.SwitchTo(int lexState),4,Method,mixin,BaliParserTokenManager,SwitchTo(int lexState),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.ReInit(JavaCharStream stream; int lexState),4,Method,mixin,BaliParserTokenManager,ReInit(JavaCharStream stream; int lexState),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.lexStateNames,3,Field,mixin,BaliParserTokenManager,lexStateNames,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.BaliParserTokenManager.jjtoMore,3,Field,mixin,BaliParserTokenManager,jjtoMore,,FALSE,FALSE,,TRUE,FALSE,,,package-private
mixin.ModProtected.ARG_LENGTH,3,Field,mixin,ModProtected,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModProtected.TOK_LENGTH,3,Field,mixin,ModProtected,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModProtected.getPROTECTED(),4,Method,mixin,ModProtected,getPROTECTED(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ModProtected.printorder(),4,Method,mixin,ModProtected,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.InclOrExpr.ARG_LENGTH,3,Field,mixin,InclOrExpr,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.InclOrExpr.TOK_LENGTH,3,Field,mixin,InclOrExpr,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.InclOrExpr.getExclusiveOrExpression(),4,Method,mixin,InclOrExpr,getExclusiveOrExpression(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.InclOrExpr.getMoreInclOrExpr(),4,Method,mixin,InclOrExpr,getMoreInclOrExpr(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.InclOrExpr.printorder(),4,Method,mixin,InclOrExpr,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnShRR.ARG_LENGTH,3,Field,mixin,AssnShRR,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnShRR.TOK_LENGTH,3,Field,mixin,AssnShRR,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnShRR.printorder(),4,Method,mixin,AssnShRR,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.mangleConstructor(),4,Method,mixin,ConDecl,mangleConstructor(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.ARG_LENGTH,3,Field,mixin,ConDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.TOK_LENGTH,3,Field,mixin,ConDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getAST_Modifiers(),4,Method,mixin,ConDecl,getAST_Modifiers(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getAST_ParList(),4,Method,mixin,ConDecl,getAST_ParList(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getAST_Stmt(),4,Method,mixin,ConDecl,getAST_Stmt(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getExplicitConstructorInvocation(),4,Method,mixin,ConDecl,getExplicitConstructorInvocation(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getQName(),4,Method,mixin,ConDecl,getQName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.getThrowsClause(),4,Method,mixin,ConDecl,getThrowsClause(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.ConDecl.printorder(),4,Method,mixin,ConDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.PlusPlus.ARG_LENGTH,3,Field,mixin,PlusPlus,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.PlusPlus.TOK_LENGTH,3,Field,mixin,PlusPlus,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.PlusPlus.printorder(),4,Method,mixin,PlusPlus,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.name,3,Field,mixin,AstToken,name,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.def_line_num,3,Field,mixin,AstToken,def_line_num,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.AstToken.print_white_space,3,Field,mixin,AstToken,print_white_space,,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.AstToken.printWhitespace(boolean v),4,Method,mixin,AstToken,printWhitespace(boolean v),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.printWhitespace(),4,Method,mixin,AstToken,printWhitespace(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.Equ(AstTokenInterface x),4,Method,mixin,AstToken,Equ(AstTokenInterface x),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.clone(),4,Method,mixin,AstToken,clone(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.print(AstProperties props),4,Method,mixin,AstToken,print(AstProperties props),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.print(),4,Method,mixin,AstToken,print(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.reduce2java(AstProperties props),4,Method,mixin,AstToken,reduce2java(AstProperties props),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.replaceChar(int index; String str; String insert),4,Method,mixin,AstToken,replaceChar(int index; String str; String insert),,FALSE,FALSE,,TRUE,FALSE,,,private
mixin.AstToken.makeString(String str),4,Method,mixin,AstToken,makeString(String str),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.printWhitespaceOnly(AstProperties props),4,Method,mixin,AstToken,printWhitespaceOnly(AstProperties props),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.tokenName(),4,Method,mixin,AstToken,tokenName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.getTokenName(),4,Method,mixin,AstToken,getTokenName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AstToken.setTokenName(String replacement),4,Method,mixin,AstToken,setTokenName(String replacement),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.ARG_LENGTH,3,Field,mixin,TransitionDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.TOK_LENGTH,3,Field,mixin,TransitionDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getARROW(),4,Method,mixin,TransitionDecl,getARROW(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getAST_Exp(),4,Method,mixin,TransitionDecl,getAST_Exp(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getBlock(),4,Method,mixin,TransitionDecl,getBlock(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getCONDITION(),4,Method,mixin,TransitionDecl,getCONDITION(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getDO(),4,Method,mixin,TransitionDecl,getDO(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getEDGE(),4,Method,mixin,TransitionDecl,getEDGE(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getQName(),4,Method,mixin,TransitionDecl,getQName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.getStartName(),4,Method,mixin,TransitionDecl,getStartName(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.TransitionDecl.printorder(),4,Method,mixin,TransitionDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.MthCall.ARG_LENGTH,3,Field,mixin,MthCall,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.MthCall.TOK_LENGTH,3,Field,mixin,MthCall,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.MthCall.getArguments(),4,Method,mixin,MthCall,getArguments(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.MthCall.printorder(),4,Method,mixin,MthCall,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.MoreShiftExprElem.getSEBody(),4,Method,mixin,MoreShiftExprElem,getSEBody(),,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnPlus.ARG_LENGTH,3,Field,mixin,AssnPlus,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnPlus.TOK_LENGTH,3,Field,mixin,AssnPlus,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,,,public
mixin.AssnPlus.printorder(),4,Method,mixin,AssnPlus,printorder(),,FALSE,FALSE,,TRUE,FALSE,,,public
